기간	지역	월별	발생	발생	발생	발생	소실	소실	소실	피해액	피해액	피해액	재산피해경감액	인명피해	인명피해	인명피해	이재민수	구조인원
2014	중랑구	7월	17	12	2	3	17	-	419	119,486	59,469	60,017	644,327	4	1	3	-	-
2014	중랑구	8월	14	14	-	-	4	6	23	8,232	1,209	7,023	123,555	-	-	-	18	-
2014	중랑구	9월	15	14	1	-	2	-	3	9,925	646	9,279	348,705	-	-	-	-	-
2014	중랑구	10월	10	9	-	1	2	-	195	26,903	17,730	9,173	-	-	-	-	-	-
2014	중랑구	11월	10	8	2	-	3	-	2	2,145	703	1,442	989,547	-	-	-	-	-
2014	중랑구	12월	20	15	1	4	8	-	29	97,428	7,375	90,053	1,965,755	-	-	-	-	-
2014	성북구	계	175	156	4	15	19	21	1,018.88	858,814	311,985	546,829	32,513,428	8	2	6	77	56
2014	성북구	1월	18	15	-	3	1	1	93.6	44,877	29,116	15,761	962,982	2	-	2	3	1
2014	성북구	2월	13	10	2	1	-	-	90.2	104,001	28,056	75,945	35,000	-	-	-	-	-
2014	성북구	3월	18	17	-	1	1	1	109.13	44,119	24,208	19,911	231,264	-	-	-	5	-
2014	성북구	4월	15	12	-	3	1	1	195.65	208,070	38,694	169,376	212,605	3	1	2	5	2
2014	성북구	5월	19	16	-	3	-	-	53.6	38,476	12,045	26,431	116,563	1	-	1	-	-
2014	성북구	6월	6	5	-	1	1	-	-	39,530	607	38,923	499,553	-	-	-	-	-
2014	성북구	7월	13	13	-	-	1	-	126.3	85,439	26,943	58,496	319,189	-	-	-	-	-
2014	성북구	8월	12	10	1	1	1	-	7	3,175	1,062	2,113	297,516	-	-	-	-	-
2014	성북구	9월	15	15	-	-	2	-	8.6	10,870	3,275	7,595	843,631	1	-	1	-	-
2014	성북구	10월	15	14	1	-	3	1	33.2	25,315	11,880	13,435	1,540,841	1	1	-	3	1
2014	성북구	11월	14	13	-	1	3	1	76	20,696	13,026	7,670	541,670	-	-	-	3	31
2014	성북구	12월	17	16	-	1	5	16	225.6	234,246	123,073	111,173	26,912,614	-	-	-	58	21
2014	강북구	계	189	171	10	8	81	1	804.81	397,721	215,218	182,503	16,552,081	8	1	7	1	5
2014	강북구	1월	10	10	-	-	5	-	60	20,424	11,279	9,145	792,763	-	-	-	-	-
2014	강북구	2월	8	6	1	1	6	1	71	32,382	16,409	15,973	645,987	2	1	1	1	2
2014	강북구	3월	16	14	2	-	8	-	102.48	41,829	23,395	18,434	423,018	1	-	1	-	-
2014	강북구	4월	23	22	-	1	8	-	104	55,407	24,633	30,774	1,367,902	1	-	1	-	-
2014	강북구	5월	16	15	-	1	6	-	39	22,650	11,590	11,060	1,236,594	1	-	1	-	-
2014	강북구	6월	15	12	2	1	5	-	23	7,983	3,731	4,252	1,543,567	-	-	-	-	-
2014	강북구	7월	21	19	-	2	12	-	68.5	29,721	17,186	12,535	1,720,661	-	-	-	-	2
2014	강북구	8월	18	17	1	-	7	-	27	16,265	9,437	6,828	1,210,555	1	-	1	-	1
2014	강북구	9월	20	19	1	-	7	-	22.5	27,097	6,531	20,566	1,805,392	1	-	1	-	-
2014	강북구	10월	12	12	-	-	5	-	5	8,204	2,834	5,370	1,707,771	-	-	-	-	-
2014	강북구	11월	14	11	2	1	5	-	17	8,452	3,844	4,608	662,818	-	-	-	-	-
2014	강북구	12월	16	14	1	1	7	-	265.33	127,307	84,349	42,958	3,435,053	1	-	1	-	-
2014	도봉구	계	197	175	9	13	1	-	408	265,253	87,309	177,944	6,017,923	6	1	5	-	2
2014	도봉구	1월	15	13	-	2	1	-	40	110,616	25,213	85,403	348,107	-	-	-	-	-
2014	도봉구	2월	15	13	1	1	-	-	58	35,272	18,649	16,623	962,402	1	-	1	-	-
2014	도봉구	3월	23	19	4	-	-	-	186	9,319	5,368	3,951	940,990	-	-	-	-	-
2014	도봉구	4월	17	14	-	3	-	-	6	8,538	3,332	5,206	144,892	-	-	-	-	-
2014	도봉구	5월	24	22	-	2	-	-	-	2,566	-	2,566	15,675	-	-	-	-	-
2014	도봉구	6월	19	18	-	1	-	-	13	15,587	4,680	10,907	65,466	-	-	-	-	-
2014	도봉구	7월	14	12	2	-	-	-	12	10,143	5,383	4,760	783,387	-	-	-	-	-
2014	도봉구	8월	17	16	-	1	-	-	33	12,772	5,976	6,796	585,025	3	-	3	-	2
2014	도봉구	9월	12	11	1	-	-	-	30	15,320	5,562	9,758	987,604	-	-	-	-	-
2014	도봉구	10월	10	10	-	-	-	-	4	3,352	986	2,366	387	1	1	-	-	-
2014	도봉구	11월	18	16	1	1	-	-	11	12,121	4,456	7,665	1,182,561	-	-	-	-	-
2014	도봉구	12월	13	11	-	2	-	-	15	29,647	7,704	21,943	1,427	1	-	1	-	-
2014	노원구	계	252	229	12	11	38	7	4,646.85	864,136	496,931	367,205	194,783,490	20	2	18	11	3
2014	노원구	1월	26	26	-	-	-	-	81	25,636	1,031	24,605	62,005	-	-	-	-	-
2014	노원구	2월	20	20	-	-	3	1	10	11,079	6,507	4,572	1,187,435	-	-	-	2	-
2014	노원구	3월	24	22	1	1	3	-	1,130	7,523	3,831	3,692	681,919	1	-	1	-	-
2014	노원구	4월	32	28	1	3	3	3	2,304	121,409	21,090	100,319	177,380,178	-	-	-	3	-
2014	노원구	5월	31	31	-	-	2	1	197	92,042	29,463	62,579	2,485,120	-	-	-	1	-
2014	노원구	6월	10	8	-	2	3	-	87.85	74,885	37,816	37,069	1,699,186	5	2	3	-	1
2014	노원구	7월	20	17	2	1	3	-	33	51,163	26,739	24,424	1,556,756	-	-	-	-	-
2014	노원구	8월	15	14	1	-	1	-	2	5,327	2,201	3,126	546,087	-	-	-	-	-
2014	노원구	9월	10	9	-	1	1	-	248	218,599	202,511	16,088	2,786,667	3	-	3	-	-
2014	노원구	10월	19	15	2	2	6	-	23	26,959	17,643	9,316	1,564,047	-	-	-	-	-
2014	노원구	11월	23	17	5	1	4	-	180	24,497	9,121	15,376	1,305,585	1	-	1	-	1
2014	노원구	12월	22	22	-	-	9	2	351	205,017	138,978	66,039	3,528,505	10	-	10	5	1
2014	은평구	계	198	155	8	35	19	2	1,511.63	338,505	138,268	200,237	4,501,370	11	4	7	4	41
2014	은평구	1월	17	15	-	2	-	-	10	6,716	1,855	4,861	353,336	1	-	1	-	6
2014	은평구	2월	10	6	3	1	-	-	28.2	8,867	2,282	6,585	84,833	-	-	-	-	-
2014	은평구	3월	34	29	1	4	5	-	461	30,884	10,424	20,460	1,026,732	1	-	1	-	-
2014	은평구	4월	18	15	-	3	1	1	115	11,652	2,721	8,931	685,064	1	1	-	2	-
2014	은평구	5월	18	14	2	2	2	1	55	13,731	6,729	7,002	42,215	-	-	-	2	-
2014	은평구	6월	13	10	-	3	2	-	65	11,473	4,853	6,620	56,840	1	1	-	-	-
2014	은평구	7월	16	11	-	5	-	-	253	14,887	8,895	5,992	282,749	1	-	1	-	-
2014	은평구	8월	13	6	1	6	1	-	184	103,566	44,574	58,992	1,757,603	4	2	2	-	-
2014	은평구	9월	15	14	-	1	-	-	2	3,023	802	2,221	-	-	-	-	-	-
2014	은평구	10월	8	6	-	2	1	-	6	4,062	2,132	1,930	42,622	-	-	-	-	-
2014	은평구	11월	15	14	-	1	-	-	47.57	17,477	5,853	11,624	-	-	-	-	-	-
2014	은평구	12월	21	15	1	5	7	-	284.86	112,167	47,148	65,019	169,376	2	-	2	-	35
2014	서대문구	계	212	188	8	16	16	-	455.4	184,698	80,578	104,120	14,342,150	11	1	10	-	3
2014	서대문구	1월	18	17	1	-	-	-	25	10,843	6,655	4,188	3,523,473	-	-	-	-	-
2014	서대문구	2월	20	16	1	3	-	-	147	10,798	3,742	7,056	291,944	-	-	-	-	-
2014	서대문구	3월	29	26	3	-	2	-	102.8	22,058	12,388	9,670	852,594	3	1	2	-	-
2014	서대문구	4월	16	14	-	2	5	-	52.6	51,077	21,341	29,736	1,167,027	2	-	2	-	1
2014	서대문구	5월	21	19	-	2	1	-	20	9,297	4,280	5,017	391,952	2	-	2	-	-
2014	서대문구	6월	15	12	-	3	2	-	53	48,519	18,597	29,922	2,224,633	1	-	1	-	2
2014	서대문구	7월	15	15	-	-	-	-	-	2,494	230	2,264	1,871,905	-	-	-	-	-
2014	서대문구	8월	19	17	2	-	1	-	17	8,105	6,576	1,529	83,370	1	-	1	-	-
2014	서대문구	9월	12	11	-	1	1	-	11	8,905	2,412	6,493	1,984,941	-	-	-	-	-
2014	서대문구	10월	16	15	-	1	1	-	10	4,931	1,647	3,284	554,237	-	-	-	-	-
2014	서대문구	11월	13	11	1	1	-	-	2	1,071	351	720	10,288	2	-	2	-	-
2014	서대문구	12월	18	15	-	3	3	-	15	6,600	2,359	4,241	1,385,786	-	-	-	-	-
2014	마포구	계	250	224	6	20	62	1	614.15	344,752	105,120	239,632	10,808,086	11	3	8	7	9
2014	마포구	1월	22	21	-	1	6	-	25	14,403	5,300	9,103	1,679,479	-	-	-	-	-
2014	마포구	2월	26	24	2	-	8	-	300.56	32,894	11,652	21,242	266,089	2	-	2	-	2
2014	마포구	3월	33	27	1	5	7	-	24.3	18,875	4,215	14,660	564,806	-	-	-	-	-
2014	마포구	4월	23	20	2	1	7	1	82	68,002	31,704	36,298	541,300	1	1	-	7	-
2014	마포구	5월	25	24	-	1	5	-	17	37,293	6,461	30,832	331,591	-	-	-	-	-
2014	마포구	6월	11	10	-	1	4	-	36.6	32,097	8,349	23,748	590,269	-	-	-	-	-
2014	마포구	7월	22	17	1	4	6	-	31	14,865	7,550	7,315	509,170	1	-	1	-	-
2014	마포구	8월	11	11	-	-	1	-	2	5,444	2,053	3,391	39,345	1	-	1	-	-
2014	마포구	9월	16	14	-	2	5	-	41	33,654	14,837	18,817	350,366	-	-	-	-	2
2014	마포구	10월	21	20	-	1	2	-	5.49	6,978	2,209	4,769	976,792	4	2	2	-	5
2014	마포구	11월	17	15	-	2	6	-	27	15,146	5,982	9,164	601,005	1	-	1	-	-
2014	마포구	12월	23	21	-	2	5	-	22.2	65,101	4,808	60,293	4,357,874	1	-	1	-	-
2014	양천구	계	209	181	4	24	8	7	2,553.93	2,485,314	711,898	1,773,416	926,327	8	3	5	21	16
2014	양천구	1월	17	12	2	3	4	-	88	72,642	21,273	51,369	528,909	3	3	-	-	9
2014	양천구	2월	9	8	-	1	-	-	1	1,246	266	980	-	-	-	-	-	-
2014	양천구	3월	12	12	-	-	-	-	-	1,683	340	1,343	20,486	-	-	-	-	-
2014	양천구	4월	20	19	-	1	-	-	20	11,704	6,004	5,700	-	-	-	-	-	-
2014	양천구	5월	12	9	-	3	-	-	-	30,704	1,155	29,549	22,536	-	-	-	-	-
2014	양천구	6월	13	13	-	-	-	-	-	1,271	156	1,115	-	-	-	-	-	-
2014	양천구	7월	27	23	-	4	-	-	40	40,468	9,482	30,986	-	-	-	-	-	-
2014	양천구	8월	23	21	-	2	-	-	68	41,236	32,118	9,118	5	-	-	-	-	-
2014	양천구	9월	15	14	-	1	-	-	-	3,966	1,027	2,939	24,333	-	-	-	-	-
2014	양천구	10월	21	18	-	3	-	-	23	48,790	7,211	41,579	244,051	-	-	-	-	-
2014	양천구	11월	18	16	-	2	1	7	417.8	455,038	166,314	288,724	47,396	5	-	5	21	3
2014	양천구	12월	22	16	2	4	3	-	1,896.13	1,776,566	466,552	1,310,014	38,611	-	-	-	-	4
2014	강서구	계	306	284	6	16	22	4	1,423	677,327	378,070	299,257	28,812,638	43	1	42	8	85
2014	강서구	1월	25	24	-	1	-	-	50	21,440	13,792	7,648	3,209,404	2	-	2	-	1
2014	강서구	2월	30	29	-	1	2	1	52.5	22,256	12,092	10,164	4,695,546	1	-	1	2	-
2014	강서구	3월	33	31	1	1	3	1	118	38,620	22,919	15,701	1,336,355	2	-	2	1	2
2014	강서구	4월	24	23	-	1	2	-	40.5	15,292	2,841	12,451	1,772,277	-	-	-	-	1
2014	강서구	5월	33	32	-	1	4	-	30	51,115	11,382	39,733	2,021,939	-	-	-	-	-
2014	강서구	6월	17	17	-	-	1	-	107	31,101	12,900	18,201	133,656	-	-	-	-	22
2014	강서구	7월	18	15	2	1	-	-	51	21,302	12,544	8,758	664,897	-	-	-	-	-
2014	강서구	8월	16	12	1	3	2	1	36	20,198	13,790	6,408	866,071	-	-	-	2	8
2014	강서구	9월	30	28	1	1	2	-	76	17,844	12,660	5,184	1,668,957	1	-	1	-	-
2014	강서구	10월	20	19	-	1	3	-	526.5	302,197	190,464	111,733	2,207,070	36	1	35	-	34
2014	강서구	11월	23	19	1	3	1	-	178.5	72,853	37,483	35,370	1,259,440	-	-	-	-	-
2014	강서구	12월	37	35	-	2	2	1	157	63,109	35,203	27,906	8,977,026	1	-	1	3	17
2014	구로구	계	180	151	11	18	56	-	1,336.5	465,208	166,407	298,801	48,527,565	9	-	9	-	23
2014	구로구	1월	18	15	1	2	6	-	17	16,948	6,181	10,767	1,664,288	-	-	-	-	-
2014	구로구	2월	12	11	1	-	7	-	4	7,141	2,092	5,049	321,779	-	-	-	-	-
2014	구로구	3월	25	21	2	2	9	-	198	19,262	7,751	11,511	15,076,980	-	-	-	-	-
2014	구로구	4월	22	21	-	1	7	-	390	24,941	12,569	12,372	13,409,482	1	-	1	-	-
2014	구로구	5월	14	12	1	1	6	-	89.5	68,507	37,742	30,765	7,830,089	1	-	1	-	1
2014	구로구	6월	20	16	3	1	7	-	13	27,996	5,131	22,865	1,821,498	-	-	-	-	-
2014	구로구	7월	12	11	-	1	3	-	141	90,313	37,096	53,217	3,665,428	1	-	1	-	5
2014	구로구	8월	7	6	-	1	-	-	-	16,298	5,376	10,922	1,254,416	-	-	-	-	-
2014	구로구	9월	6	3	1	2	4	-	22	15,110	4,362	10,748	166,114	1	-	1	-	-
2014	구로구	10월	8	2	2	4	1	-	110	78,026	21,379	56,647	59,102	-	-	-	-	-
2014	구로구	11월	17	14	-	3	3	-	262	25,230	7,782	17,448	2,234,518	2	-	2	-	17
2014	구로구	12월	19	19	-	-	3	-	90	75,436	18,946	56,490	1,023,871	3	-	3	-	-
2014	금천구	계	126	110	4	12	41	-	1,348.54	776,908	229,239	547,669	24,498,502	1	1	-	-	-
2014	금천구	1월	11	10	-	1	5	-	393	41,473	13,531	27,942	14,917,106	-	-	-	-	-
2014	금천구	2월	12	8	3	1	6	-	618	210,705	120,642	90,063	399,689	-	-	-	-	-
2014	금천구	3월	10	8	-	2	3	-	26	36,381	10,608	25,773	444,384	-	-	-	-	-
2014	금천구	4월	11	10	-	1	5	-	4	6,265	1,987	4,278	107,150	-	-	-	-	-
2014	금천구	5월	11	11	-	-	2	-	23	17,299	7,800	9,499	675,750	-	-	-	-	-
2014	금천구	6월	13	11	-	2	6	-	9	13,521	4,759	8,762	394,889	-	-	-	-	-
2014	금천구	7월	9	9	-	-	-	-	6	4,595	569	4,026	59,385	-	-	-	-	-
2014	금천구	8월	10	10	-	-	4	-	59	38,277	16,371	21,906	1,300,911	-	-	-	-	-
2014	금천구	9월	6	6	-	-	2	-	31	56,400	8,792	47,608	58,857	-	-	-	-	-
2014	금천구	10월	9	7	-	2	1	-	24	117,585	9,617	107,968	527,546	-	-	-	-	-
2014	금천구	11월	10	8	1	1	4	-	122.54	221,114	30,074	191,040	1,231,604	1	1	-	-	-
2014	금천구	12월	14	12	-	2	3	-	33	13,293	4,489	8,804	4,381,231	-	-	-	-	-
2014	영등포구	계	239	211	13	15	118	2	895	566,276	244,972	321,304	51,644,520	10	2	8	4	14
2014	영등포구	1월	13	12	-	1	3	1	30	33,917	12,743	21,174	265,818	2	-	2	1	2
2014	영등포구	2월	17	10	4	3	6	-	239	88,116	31,269	56,847	773,286	2	1	1	-	-
2014	영등포구	3월	28	23	3	2	11	-	91	104,298	51,572	52,726	865,577	1	-	1	-	2
2014	영등포구	4월	25	19	1	5	8	-	124	77,948	39,462	38,486	588,994	-	-	-	-	-
2014	영등포구	5월	25	23	-	2	10	-	118	43,541	23,871	19,670	563,104	3	-	3	-	-
2014	영등포구	6월	17	16	1	-	11	-	-	3,935	1,543	2,392	393,753	-	-	-	-	-
2014	영등포구	7월	18	17	1	-	10	-	72	33,253	17,516	15,737	1,585,405	1	1	-	1	-
2014	영등포구	8월	17	14	2	1	11	1	27	34,284	15,931	18,353	1,607,597	1	-	1	2	-
2014	영등포구	9월	20	20	-	-	13	-	3	8,585	4,649	3,936	1,102,849	-	-	-	-	-
2014	영등포구	10월	25	25	-	-	18	-	53	65,467	19,437	46,030	33,641,614	-	-	-	-	7
2014	영등포구	11월	15	15	-	-	5	-	90	29,287	14,232	15,055	3,689,651	-	-	-	-	3
2014	영등포구	12월	19	17	1	1	12	-	48	43,645	12,747	30,898	6,566,872	-	-	-	-	-
2014	동작구	계	178	153	10	15	24	3	309.84	244,248	77,754	166,494	76,097,467	8	-	8	6	2
2014	동작구	1월	13	11	-	2	5	2	33	26,303	17,446	8,857	1,245,026	3	-	3	3	-
2014	동작구	2월	14	11	-	3	1	-	9.84	13,144	6,070	7,074	489,366	1	-	1	-	-
2014	동작구	3월	14	10	3	1	-	-	18	49,369	2,374	46,995	46,399	-	-	-	-	-
2014	동작구	4월	18	15	1	2	2	1	39	17,971	8,721	9,250	7,951,842	1	-	1	3	-
2014	동작구	5월	21	17	2	2	2	-	92	51,829	12,779	39,050	53,623,512	-	-	-	-	-
2014	동작구	6월	16	14	1	1	4	-	42	18,148	6,224	11,924	272,682	-	-	-	-	-
