기간	지역	월별	발생	발생	발생	발생	소실	소실	소실	피해액	피해액	피해액	재산피해경감액	인명피해	인명피해	인명피해	이재민수	구조인원
2019	종로구	9월	20	19	-	1	-	-	49	18,145	7,778	10,367	398,387	2	-	2	-	2
2019	종로구	10월	20	16	1	3	3	-	238	127,291	81,506	45,785	179,863	3	-	3	-	13
2019	종로구	11월	14	10	2	2	-	-	2	10,105	2,318	7,787	6,078,183	1	-	1	-	1
2019	종로구	12월	18	15	-	3	-	-	18	20,659	3,086	17,573	5,584,994	1	-	1	-	2
2019	중구	계	213	186	8	19	49	5	4,639.83	74,077,097	5,135,961	68,941,136	23,570,206	20	3	17	11	29
2019	중구	1월	23	20	1	2	2	-	49	24,959	15,146	9,813	527,091	-	-	-	-	7
2019	중구	2월	11	11	-	-	10	-	380	545,538	96,002	449,536	4,346,036	1	-	1	-	1
2019	중구	3월	22	19	-	3	2	-	64	26,804	18,172	8,632	802,301	-	-	-	-	1
2019	중구	4월	18	17	-	1	3	2	83	63,597	14,391	49,206	336,812	2	-	2	7	2
2019	중구	5월	34	30	3	1	6	1	103	62,916	31,384	31,532	2,025,506	5	3	2	1	5
2019	중구	6월	7	7	-	-	1	-	16	19,404	6,487	12,917	903,765	-	-	-	-	-
2019	중구	7월	18	16	-	2	2	-	1	4,449	865	3,584	54,096	1	-	1	-	-
2019	중구	8월	14	12	-	2	5	-	775.7	1,042,450	361,525	680,925	1,350,911	6	-	6	-	9
2019	중구	9월	18	13	2	3	7	-	3,055.13	72,090,639	4,508,688	67,581,951	8,831,069	2	-	2	-	2
2019	중구	10월	21	15	2	4	7	2	86	137,107	48,666	88,441	3,747,360	1	-	1	3	2
2019	중구	11월	10	10	-	-	2	-	6	11,864	5,892	5,972	517,147	-	-	-	-	-
2019	중구	12월	17	16	-	1	2	-	21	47,370	28,743	18,627	128,112	2	-	2	-	-
2019	용산구	계	238	215	2	21	7	-	285.4	267,865	100,283	167,582	7,476,819	5	-	5	-	3
2019	용산구	1월	13	12	1	-	-	-	6	4,645	1,426	3,219	183,652	-	-	-	-	1
2019	용산구	2월	10	9	1	-	-	-	10	6,327	2,949	3,378	1,504	-	-	-	-	-
2019	용산구	3월	16	15	-	1	3	-	55	25,989	14,739	11,250	355,430	1	-	1	-	-
2019	용산구	4월	23	18	-	5	1	-	43	42,770	16,884	25,886	158,579	1	-	1	-	-
2019	용산구	5월	26	25	-	1	-	-	-	4,110	1,331	2,779	462,159	-	-	-	-	-
2019	용산구	6월	23	21	-	2	-	-	12	5,187	2,024	3,163	387,803	-	-	-	-	-
2019	용산구	7월	24	21	-	3	1	-	3	9,603	2,156	7,447	4,526,673	-	-	-	-	-
2019	용산구	8월	20	18	-	2	1	-	9	31,091	2,277	28,814	84,023	-	-	-	-	2
2019	용산구	9월	16	15	-	1	-	-	-	5,203	102	5,101	6,330	3	-	3	-	-
2019	용산구	10월	22	20	-	2	-	-	30	34,367	14,468	19,899	502,115	-	-	-	-	-
2019	용산구	11월	21	20	-	1	-	-	40.4	35,386	22,176	13,210	552,773	-	-	-	-	-
2019	용산구	12월	24	21	-	3	1	-	77	63,187	19,751	43,436	255,778	-	-	-	-	-
2019	성동구	계	194	165	5	24	25	3	432.7	724,217	119,319	604,898	5,619,480	9	2	7	9	11
2019	성동구	1월	19	16	1	2	7	1	56.5	476,416	22,587	453,829	721,049	1	-	1	2	4
2019	성동구	2월	15	13	1	1	5	-	3	10,662	4,753	5,909	80,354	-	-	-	-	-
2019	성동구	3월	15	14	-	1	2	-	-	4,522	905	3,617	222,266	-	-	-	-	-
2019	성동구	4월	13	12	-	1	-	-	13	2,894	1,899	995	17,598	-	-	-	-	-
2019	성동구	5월	18	14	-	4	5	-	38	46,064	16,029	30,035	502,936	5	2	3	-	2
2019	성동구	6월	14	13	-	1	2	-	45.2	28,659	6,779	21,880	973,796	-	-	-	-	-
2019	성동구	7월	14	12	-	2	2	-	50	58,721	5,721	53,000	137,421	1	-	1	-	1
2019	성동구	8월	17	14	1	2	1	-	44	17,032	7,549	9,483	838,215	-	-	-	-	4
2019	성동구	9월	14	14	-	-	-	-	40	7,101	4,483	2,618	782,950	-	-	-	-	-
2019	성동구	10월	18	14	1	3	-	2	73	33,585	22,868	10,717	243,902	2	-	2	7	-
2019	성동구	11월	12	9	-	3	1	-	9	14,437	6,692	7,745	630,917	-	-	-	-	-
2019	성동구	12월	25	20	1	4	-	-	61	24,124	19,054	5,070	468,076	-	-	-	-	-
2019	광진구	계	195	166	5	24	37	2	428.86	392,843	145,574	247,269	10,761,890	8	-	8	1	16
2019	광진구	1월	13	9	-	4	1	-	50	28,435	6,125	22,310	327,058	-	-	-	-	1
2019	광진구	2월	12	11	1	-	1	-	17	103,108	7,999	95,109	3,520,005	-	-	-	-	3
2019	광진구	3월	14	13	-	1	2	-	15	29,646	14,626	15,020	1,277,464	2	-	2	-	2
2019	광진구	4월	16	13	-	3	2	1	5	24,260	14,724	9,536	988,953	1	-	1	-	-
2019	광진구	5월	20	17	1	2	2	-	13	13,339	6,864	6,475	92,922	-	-	-	-	-
2019	광진구	6월	17	15	-	2	3	-	27	54,269	11,670	42,599	1,033,788	1	-	1	-	5
2019	광진구	7월	14	12	1	1	5	-	57	12,698	7,312	5,386	117,399	3	-	3	-	2
2019	광진구	8월	19	15	-	4	5	-	18	16,406	9,671	6,735	567,174	-	-	-	-	2
2019	광진구	9월	22	18	-	4	4	-	52.86	39,361	31,185	8,176	1,484,583	-	-	-	-	-
2019	광진구	10월	14	12	-	2	2	-	13	13,195	5,041	8,154	407,231	-	-	-	-	-
2019	광진구	11월	15	13	2	-	5	-	122	44,509	22,678	21,831	574,724	1	-	1	-	-
2019	광진구	12월	19	18	-	1	5	1	39	13,617	7,679	5,938	370,589	-	-	-	1	1
2019	동대문구	계	195	164	4	27	51	6	940	870,342	233,398	636,944	8,912,159	26	5	21	14	67
2019	동대문구	1월	19	18	-	1	6	-	48	29,088	12,477	16,611	182,596	-	-	-	-	20
2019	동대문구	2월	22	17	1	4	8	1	138	260,707	36,624	224,083	1,022,580	5	1	4	4	9
2019	동대문구	3월	16	15	1	-	5	-	11	13,375	2,949	10,426	701,813	-	-	-	-	6
2019	동대문구	4월	23	23	-	-	7	-	129	176,810	66,064	110,746	524,625	4	1	3	-	9
2019	동대문구	5월	16	14	-	2	3	-	145	67,028	26,507	40,521	411,053	2	1	1	-	2
2019	동대문구	6월	20	14	2	4	5	-	65	40,307	12,247	28,060	614,231	2	1	1	-	6
2019	동대문구	7월	17	14	-	3	4	-	37	12,829	5,600	7,229	549,466	1	-	1	-	1
2019	동대문구	8월	14	9	-	5	8	3	182	91,620	40,704	50,916	1,635,221	4	-	4	8	2
2019	동대문구	9월	14	12	-	2	1	-	27	14,603	5,186	9,417	1,444,995	3	-	3	-	3
2019	동대문구	10월	8	8	-	-	-	-	-	35,507	11	35,496	81,960	-	-	-	-	-
2019	동대문구	11월	14	12	-	2	2	-	71	38,740	9,223	29,517	421,500	2	1	1	-	3
2019	동대문구	12월	12	8	-	4	2	2	87	89,728	15,806	73,922	1,322,119	3	-	3	2	6
2019	중랑구	계	210	188	9	13	21	12	265.58	322,650	95,365	227,285	12,468,349	10	1	9	24	34
2019	중랑구	1월	16	12	-	4	1	-	35	14,620	986	13,634	207,959	1	-	1	-	4
2019	중랑구	2월	21	18	1	2	2	2	20	20,218	7,459	12,759	308,704	1	-	1	3	6
2019	중랑구	3월	15	14	1	-	-	-	10	3,597	1,459	2,138	150,420	-	-	-	-	-
2019	중랑구	4월	19	18	1	-	2	9	63.58	107,528	34,294	73,234	7,497,439	-	-	-	17	5
2019	중랑구	5월	17	15	2	-	2	-	21	10,184	4,609	5,575	52,087	3	1	2	-	2
2019	중랑구	6월	20	20	-	-	2	-	21	14,105	9,584	4,521	432,098	-	-	-	-	2
2019	중랑구	7월	18	15	1	2	1	-	2	9,254	491	8,763	65,035	-	-	-	-	1
2019	중랑구	8월	11	8	1	2	-	-	-	4,448	1,325	3,123	71,664	1	-	1	-	6
2019	중랑구	9월	21	21	-	-	4	-	37	22,945	8,984	13,961	307,244	4	-	4	-	2
2019	중랑구	10월	18	14	2	2	3	1	30	64,033	15,299	48,734	1,234,002	-	-	-	4	1
2019	중랑구	11월	17	17	-	-	1	-	20	22,816	2,761	20,055	1,616,246	-	-	-	-	2
2019	중랑구	12월	17	16	-	1	3	-	6	28,902	8,114	20,788	525,451	-	-	-	-	3
2019	성북구	계	191	166	7	18	17	4	800.8	464,341	241,464	222,877	8,084,879	10	-	10	12	42
2019	성북구	1월	22	17	-	5	4	-	208	115,093	66,100	48,993	229,308	1	-	1	-	5
2019	성북구	2월	13	11	1	1	-	-	30	17,742	9,249	8,493	129,424	-	-	-	-	-
2019	성북구	3월	16	13	1	2	1	-	43	43,475	22,273	21,202	108,464	6	-	6	-	7
2019	성북구	4월	14	12	1	1	-	-	30.2	16,325	4,031	12,294	51,886	-	-	-	-	1
2019	성북구	5월	16	14	1	1	-	-	137	27,082	15,536	11,546	154,378	-	-	-	-	1
2019	성북구	6월	15	15	-	-	-	-	19	13,322	4,935	8,387	71,050	-	-	-	-	-
2019	성북구	7월	18	17	-	1	3	-	44	27,004	14,851	12,153	5,072,182	-	-	-	-	-
2019	성북구	8월	23	21	2	-	4	-	67	57,338	33,972	23,366	267,368	2	-	2	-	17
2019	성북구	9월	17	14	1	2	1	3	73.2	48,434	35,181	13,253	138,120	1	-	1	9	2
2019	성북구	10월	12	11	-	1	2	-	100.4	54,609	12,035	42,574	212,699	-	-	-	-	1
2019	성북구	11월	11	8	-	3	1	-	16	9,353	4,624	4,729	133,304	-	-	-	-	-
2019	성북구	12월	14	13	-	1	1	1	33	34,564	18,677	15,887	1,516,696	-	-	-	3	8
2019	강북구	계	167	149	3	15	28	-	693.1	217,805	76,389	141,416	5,702,894	10	1	9	-	17
2019	강북구	1월	14	12	1	1	3	-	9	5,274	2,676	2,598	79,362	4	-	4	-	1
2019	강북구	2월	9	9	-	-	2	-	12	5,505	3,062	2,443	435,089	-	-	-	-	-
2019	강북구	3월	8	4	-	4	3	-	8	15,165	2,769	12,396	3,038,890	2	-	2	-	2
2019	강북구	4월	11	9	-	2	4	-	47	28,220	19,951	8,269	427,415	1	1	-	-	7
2019	강북구	5월	16	16	-	-	4	-	8	70,282	2,617	67,665	432,206	-	-	-	-	1
2019	강북구	6월	15	11	2	2	4	-	543	28,350	17,840	10,510	584,304	2	-	2	-	1
2019	강북구	7월	11	11	-	-	1	-	-	1,682	497	1,185	94,820	-	-	-	-	1
2019	강북구	8월	15	15	-	-	1	-	28	11,957	8,771	3,186	107,272	-	-	-	-	1
2019	강북구	9월	16	15	-	1	1	-	8.6	24,501	4,322	20,179	49,772	-	-	-	-	-
2019	강북구	10월	16	14	-	2	2	-	9.3	9,135	4,385	4,750	218,635	-	-	-	-	3
2019	강북구	11월	21	18	-	3	2	-	13.2	10,253	6,293	3,960	66,863	1	-	1	-	-
2019	강북구	12월	15	15	-	-	1	-	7	7,481	3,206	4,275	168,266	-	-	-	-	-
2019	도봉구	계	179	152	4	23	5	11	2,063.45	768,448	424,291	344,157	29,808,998	11	3	8	17	18
2019	도봉구	1월	23	17	-	6	4	11	165	75,082	39,941	35,141	213,989	2	1	1	17	3
2019	도봉구	2월	10	8	1	1	-	-	21	6,617	4,524	2,093	149,750	1	1	-	-	1
2019	도봉구	3월	10	10	-	-	-	-	-	1,018	255	763	31,933	-	-	-	-	-
2019	도봉구	4월	15	13	2	-	-	-	1,000	6,156	2,131	4,025	84,956	1	-	1	-	2
2019	도봉구	5월	13	11	-	2	-	-	7	4,077	1,471	2,606	30,244	1	1	-	-	-
2019	도봉구	6월	10	9	-	1	-	-	2	4,430	1,079	3,351	2,507	-	-	-	-	-
2019	도봉구	7월	17	16	-	1	-	-	70	36,409	26,370	10,039	414,235	-	-	-	-	1
2019	도봉구	8월	11	9	1	1	-	-	9	2,575	1,589	986	162,774	-	-	-	-	-
2019	도봉구	9월	17	16	-	1	-	-	18	28,097	16,846	11,251	6,463,447	2	-	2	-	1
2019	도봉구	10월	17	14	-	3	-	-	5.45	7,818	3,254	4,564	6,043,549	-	-	-	-	-
2019	도봉구	11월	15	13	-	2	-	-	160	107,792	46,838	60,954	1,839,192	-	-	-	-	-
2019	도봉구	12월	21	16	-	5	1	-	606	488,377	279,993	208,384	14,372,422	4	-	4	-	10
2019	노원구	계	203	184	4	15	5	-	1,204	185,642	44,268	141,374	10,184,406	6	-	6	-	29
2019	노원구	1월	16	16	-	-	1	-	11	3,166	1,489	1,677	45,198	1	-	1	-	1
2019	노원구	2월	17	16	-	1	2	-	25	10,056	5,268	4,788	3,428,299	1	-	1	-	4
2019	노원구	3월	16	16	-	-	-	-	-	22,157	14	22,143	38,301	1	-	1	-	-
2019	노원구	4월	23	17	2	4	-	-	1,012	31,336	3,813	27,523	2,835,375	-	-	-	-	-
2019	노원구	5월	22	22	-	-	-	-	6	2,530	1,570	960	145,268	-	-	-	-	1
2019	노원구	6월	16	15	-	1	-	-	-	1,897	165	1,732	22,055	-	-	-	-	-
2019	노원구	7월	16	12	1	3	-	-	75	24,060	3,975	20,085	875,581	-	-	-	-	-
2019	노원구	8월	14	14	-	-	2	-	34	24,788	9,946	14,842	1,584,435	1	-	1	-	6
2019	노원구	9월	18	17	-	1	-	-	20	13,803	7,896	5,907	82,658	-	-	-	-	12
2019	노원구	10월	15	13	1	1	-	-	4	8,160	2,815	5,345	951,324	-	-	-	-	4
2019	노원구	11월	14	12	-	2	-	-	12	36,318	6,134	30,184	79,128	1	-	1	-	-
2019	노원구	12월	16	14	-	2	-	-	5	7,371	1,183	6,188	96,784	1	-	1	-	1
2019	은평구	계	196	165	6	25	41	20	7,160.06	2,412,769	1,901,761	511,008	5,786,465	23	3	20	31	23
2019	은평구	1월	25	18	3	4	7	19	246.5	66,707	38,631	28,076	463,736	2	1	1	25	6
2019	은평구	2월	20	19	-	1	2	-	72	32,723	16,850	15,873	262,589	1	-	1	-	-
2019	은평구	3월	29	25	-	4	22	-	4,635.06	1,472,125	1,234,435	237,690	1,237,006	5	1	4	2	-
2019	은평구	4월	14	11	-	3	4	-	43	23,597	13,787	9,810	88,420	2	1	1	-	2
2019	은평구	5월	17	14	-	3	-	-	-	2,770	739	2,031	32,451	-	-	-	-	1
2019	은평구	6월	8	7	1	-	1	-	1,938	610,016	436,548	173,468	7,418	2	-	2	-	2
2019	은평구	7월	15	13	-	2	-	-	10	2,763	1,217	1,546	57,099	-	-	-	-	-
2019	은평구	8월	11	9	1	1	2	1	165	168,755	142,641	26,114	568,067	10	-	10	4	11
2019	은평구	9월	17	15	-	2	-	-	19.5	9,133	5,791	3,342	619,845	1	-	1	-	-
2019	은평구	10월	14	10	1	3	1	-	16	10,756	5,706	5,050	242,861	-	-	-	-	-
2019	은평구	11월	9	7	-	2	-	-	3	3,084	1,106	1,978	85,215	-	-	-	-	-
2019	은평구	12월	17	17	-	-	2	-	12	10,340	4,310	6,030	2,121,758	-	-	-	-	1
2019	서대문구	계	269	246	6	17	19	7	356.01	220,960	109,764	111,196	21,921,689	13	1	12	14	91
2019	서대문구	1월	29	26	1	2	7	3	222.06	56,960	41,351	15,609	8,278,801	5	-	5	3	13
2019	서대문구	2월	23	23	-	1	1	-	-	4,872	1,064	3,808	473,668	-	-	-	-	-
2019	서대문구	3월	16	15	-	1	1	-	-	4,972	1,507	3,465	829,786	-	-	-	-	-
2019	서대문구	4월	17	14	-	3	4	1	60	51,593	26,126	25,467	7,173,878	1	-	1	2	-
2019	서대문구	5월	30	26	-	4	2	-	19	6,361	2,013	4,348	988,772	-	-	-	-	-
2019	서대문구	6월	18	18	-	-	-	-	-	2,743	1,033	1,710	663,020	-	-	-	-	5
2019	서대문구	7월	26	25	-	1	-	-	3	4,445	1,942	2,503	550,171	1	-	1	-	1
2019	서대문구	8월	23	22	-	1	1	-	1.5	15,179	7,252	7,927	507,964	-	-	-	-	62
2019	서대문구	9월	18	17	1	-	1	-	2.95	13,715	1,696	12,019	138,205	1	1	-	-	-
2019	서대문구	10월	19	14	2	3	1	2	35	39,229	18,005	21,224	600,985	2	-	2	7	8
2019	서대문구	11월	25	24	-	1	-	1	12	13,365	6,810	6,555	1,026,105	1	-	1	2	-
2019	서대문구	12월	25	22	2	1	1	-	0.5	7,526	965	6,561	690,334	2	-	2	-	2
2019	마포구	계	246	214	3	29	55	2	1,122.7	393,425	163,683	229,742	7,408,458	13	-	13	5	26
2019	마포구	1월	22	20	1	1	9	-	430	77,124	49,733	27,391	634,999	1	-	1	-	3
2019	마포구	2월	21	16	-	5	3	-	178	15,874	7,902	7,972	104,193	3	-	3	-	-
2019	마포구	3월	22	19	-	3	2	-	282	47,229	33,617	13,612	992,059	1	-	1	3	1
2019	마포구	4월	19	17	1	1	6	-	41	31,742	14,930	16,812	367,564	2	-	2	-	11
2019	마포구	5월	24	19	-	5	7	1	42	48,932	11,513	37,419	704,790	1	-	1	1	3
2019	마포구	6월	20	20	-	-	5	-	7	28,743	4,313	24,430	1,976,709	-	-	-	-	3
2019	마포구	7월	21	19	-	2	6	-	3	11,180	3,648	7,532	350,460	1	-	1	-	1
2019	마포구	8월	28	26	-	2	9	-	51	69,667	12,595	57,072	568,502	1	-	1	-	-
2019	마포구	9월	10	6	-	4	1	-	4	3,652	745	2,907	1,149,182	-	-	-	-	-
2019	마포구	10월	11	11	-	-	1	-	6.5	4,532	1,835	2,697	38,705	-	-	-	-	-
2019	마포구	11월	21	19	-	2	3	-	38	20,633	2,615	18,018	132,732	1	-	1	-	3
2019	마포구	12월	27	22	1	4	3	1	40.2	34,117	20,237	13,880	388,563	2	-	2	1	1
2019	양천구	계	163	152	3	8	18	-	388.2	465,720	107,052	358,668	3,770,249	9	2	7	-	8
2019	양천구	1월	10	8	1	1	3	-	23	15,974	8,256	7,718	139,172	4	-	4	-	1
2019	양천구	2월	5	5	-	-	1	-	3.3	1,322	612	710	8,267	-	-	-	-	-
2019	양천구	3월	15	14	-	1	2	-	69	22,667	4,922	17,745	286,963	-	-	-	-	2
2019	양천구	4월	14	12	2	-	3	-	13	38,903	2,576	36,327	83,596	2	1	1	-	2
2019	양천구	5월	16	15	-	1	1	-	83	100,904	46,048	54,856	172,518	-	-	-	-	-
2019	양천구	6월	23	20	-	3	1	-	4.3	141,992	931	141,061	1,223,121	-	-	-	-	-
2019	양천구	7월	15	15	-	-	3	-	132	47,419	26,166	21,253	147,330	-	-	-	-	-
2019	양천구	8월	15	15	-	-	1	-	7	6,200	1,733	4,467	138,331	-	-	-	-	-
2019	양천구	9월	11	10	-	1	-	-	6.6	3,683	1,562	2,121	422,248	-	-	-	-	-
2019	양천구	10월	13	12	-	1	1	-	25	19,286	9,945	9,341	462,193	3	1	2	-	3
2019	양천구	11월	14	14	-	-	1	-	2	55,780	1,542	54,238	436,676	-	-	-	-	-
2019	양천구	12월	12	12	-	-	1	-	20	11,590	2,759	8,831	249,834	-	-	-	-	-
2019	강서구	계	331	302	6	23	24	10	1,642.11	666,297	251,606	414,691	15,724,668	24	-	24	25	17
2019	강서구	1월	31	28	-	3	2	1	241.97	22,716	12,633	10,083	739,943	1	-	1	4	2
2019	강서구	2월	13	12	1	-	-	-	3	4,258	647	3,611	70,266	1	-	1	-	1
2019	강서구	3월	26	23	2	1	5	-	760.05	139,038	30,056	108,982	273,157	-	-	-	-	2
2019	강서구	4월	24	21	1	2	-	-	72	134,052	36,747	97,305	4,650,246	-	-	-	-	4
2019	강서구	5월	35	31	-	4	4	1	16	10,037	3,286	6,751	989,404	2	-	2	2	2
2019	강서구	6월	36	31	-	5	5	2	98.28	42,821	25,582	17,239	704,369	4	-	4	9	-
2019	강서구	7월	31	31	-	-	1	-	1.2	20,131	2,576	17,555	866,757	-	-	-	-	-
2019	강서구	8월	31	29	-	2	-	-	1	55,277	5,416	49,861	758,747	-	-	-	-	-
2019	강서구	9월	30	27	1	2	1	1	233.08	90,486	53,758	36,728	1,562,780	2	-	2	2	1
2019	강서구	10월	19	18	1	1	-	-	1	6,913	124	6,789	365,628	-	-	-	-	-
2019	강서구	11월	31	28	-	3	4	2	152.78	96,274	63,752	32,522	877,971	8	-	8	4	1
2019	강서구	12월	24	23	-	1	2	3	61.75	44,294	17,029	27,265	3,865,400	6	-	6	4	4
2019	구로구	계	247	231	6	10	2	-	924.7	411,829	157,597	254,232	31,259,890	7	-	7	-	13
2019	구로구	1월	31	29	1	1	1	-	55	28,908	15,588	13,320	558,746	-	-	-	-	5
2019	구로구	2월	20	19	-	1	-	-	10	7,416	1,005	6,411	146,399	-	-	-	-	2
2019	구로구	3월	24	22	-	2	-	-	215	8,279	3,256	5,023	132,853	1	-	1	-	4
2019	구로구	4월	16	14	1	1	-	-	49	37,739	12,478	25,261	2,320,542	1	-	1	-	-
2019	구로구	5월	24	24	-	-	-	-	106	34,002	16,537	17,465	4,645,515	-	-	-	-	1
2019	구로구	6월	15	14	-	1	1	-	10	32,665	1,192	31,473	115,608	-	-	-	-	-
2019	구로구	7월	22	20	-	2	-	-	20	17,127	9,468	7,659	1,674,561	2	-	2	-	-
2019	구로구	8월	21	19	1	1	-	-	352.4	148,042	71,253	76,789	1,709,857	-	-	-	-	-
2019	구로구	9월	24	23	1	-	-	-	58	71,527	12,646	58,881	3,918,739	-	-	-	-	1
2019	구로구	10월	14	13	1	-	-	-	2	2,895	1,543	1,352	31,910	-	-	-	-	-
2019	구로구	11월	23	22	-	1	-	-	32	14,335	8,087	6,248	15,222,857	3	-	3	-	-
2019	구로구	12월	13	12	1	-	-	-	15.3	8,894	4,544	4,350	782,303	-	-	-	-	-
2019	금천구	계	141	129	5	7	3	4	650.68	671,767	178,251	493,516	25,619,727	4	-	4	12	64
2019	금천구	1월	15	13	1	1	-	4	100	130,253	12,412	117,841	287,842	1	-	1	12	3
2019	금천구	2월	7	7	-	-	-	-	2	798	106	692	23,484	-	-	-	-	-
2019	금천구	3월	15	13	1	1	-	-	80	195,202	33,172	162,030	2,700,629	-	-	-	-	4
2019	금천구	4월	14	14	-	-	-	-	94.68	74,479	39,847	34,632	2,796,565	1	-	1	-	13
2019	금천구	5월	12	10	-	2	-	-	-	6,344	167	6,177	224,344	-	-	-	-	-
2019	금천구	6월	8	8	-	-	-	-	-	1,047	188	859	1,312	-	-	-	-	4
2019	금천구	7월	11	11	-	-	1	-	29	8,889	6,884	2,005	87,849	-	-	-	-	-
2019	금천구	8월	11	10	1	-	2	-	108	156,426	43,047	113,379	7,102,459	1	-	1	-	31
2019	금천구	9월	12	12	-	-	-	-	13	13,165	3,585	9,580	7,436,710	-	-	-	-	2
2019	금천구	10월	15	13	-	2	-	-	126	36,970	20,958	16,012	4,469,196	1	-	1	-	-
2019	금천구	11월	12	10	1	1	-	-	23	13,013	9,663	3,350	267,336	-	-	-	-	-
2019	금천구	12월	9	8	1	-	-	-	75	35,181	8,222	26,959	222,001	-	-	-	-	7
2019	영등포구	계	265	222	13	30	7	11	1,099.3	3,099,954	344,748	2,755,206	9,877,817	49	1	48	13	130
2019	영등포구	1월	23	19	1	3	1	-	65	65,740	12,535	53,205	285,691	1	-	1	-	2
2019	영등포구	2월	22	12	3	7	-	8	69.5	47,998	19,570	28,428	4,420,020	5	-	5	8	4
2019	영등포구	3월	25	20	1	4	4	-	262.1	2,421,475	61,676	2,359,799	980,266	2	-	2	-	7
2019	영등포구	4월	26	21	2	3	1	3	106.5	52,048	21,391	30,657	740,418	-	-	-	5	11
2019	영등포구	5월	31	28	1	2	1	-	58.7	8,659	2,122	6,537	1,362,540	1	-	1	-	3
2019	영등포구	6월	16	15	-	1	-	-	32	10,119	2,939	7,180	642,893	2	-	2	-	-
2019	영등포구	7월	25	22	-	3	-	-	298	269,985	142,231	127,754	380,582	32	-	32	-	91
2019	영등포구	8월	22	20	2	-	-	-	11.5	9,212	3,076	6,136	217,841	1	-	1	-	3
2019	영등포구	9월	16	14	-	2	-	-	59	43,998	28,591	15,407	143,187	-	-	-	-	-
2019	영등포구	10월	25	23	1	1	-	-	79	111,840	28,392	83,448	136,619	3	1	2	-	9
2019	영등포구	11월	15	14	-	1	-	-	2	23,170	7,206	15,964	35,952	-	-	-	-	-
2019	영등포구	12월	19	14	2	3	-	-	56	35,710	15,019	20,691	531,808	2	-	2	-	-
2019	동작구	계	208	199	6	3	40	2	275.7	179,243	86,519	92,724	2,837,691	12	2	10	2	8
2019	동작구	1월	27	23	4	-	-	-	60	50,959	28,012	22,947	133,896	4	-	4	-	4
2019	동작구	2월	16	16	-	-	1	2	31	14,130	7,685	6,445	33,568	2	1	1	2	1
2019	동작구	3월	18	15	1	2	1	-	41.3	20,913	14,717	6,196	1,382,265	2	-	2	-	-
2019	동작구	4월	14	14	-	-	2	-	34.4	21,096	10,661	10,435	183,693	-	-	-	-	-
2019	동작구	5월	20	20	-	-	7	-	33	10,599	5,005	5,594	63,303	-	-	-	-	-
2019	동작구	6월	18	18	-	-	7	-	3	9,105	2,457	6,648	471,971	-	-	-	-	1
