기간	지역	월별	발생	발생	발생	발생	소실	소실	소실	피해액	피해액	피해액	재산피해경감액	인명피해	인명피해	인명피해	이재민수	구조인원
기간	지역	월별	합계	실화	방화	기타	동수	이재가구수	면적	합계	부동산	동산	재산피해경감액	합계	사망	부상	이재민수	구조인원
2016	영등포구	10월	17	16	1	-	3	1	64	42,614	11,712	30,902	143,030	-	-	-	2	2
2016	영등포구	11월	31	27	1	3	4	-	316	118,819	83,353	35,466	3,475,823	-	-	-	-	1
2016	영등포구	12월	20	17	1	2	2	-	25	21,339	6,234	15,105	332,933	1	-	1	-	-
2016	동작구	계	215	192	8	15	29	1	371.4	180,967	95,501	85,466	40,666,158	3	-	3	3	6
2016	동작구	1월	16	14	1	1	-	-	3	1,984	1,138	846	7,088,166	-	-	-	-	-
2016	동작구	2월	14	10	1	3	1	-	100	32,305	12,141	20,164	15,398,341	1	-	1	-	1
2016	동작구	3월	17	16	-	1	2	-	6	5,453	2,578	2,875	308,443	-	-	-	-	1
2016	동작구	4월	15	11	1	3	-	1	90.4	40,393	18,618	21,775	198,797	1	-	1	3	4
2016	동작구	5월	19	16	-	3	3	-	5	3,895	1,906	1,989	458	-	-	-	-	-
2016	동작구	6월	15	14	-	1	-	-	42	21,479	12,493	8,986	3,439,272	-	-	-	-	-
2016	동작구	7월	20	20	-	-	1	-	16	5,470	3,748	1,722	1,349,164	-	-	-	-	-
2016	동작구	8월	20	19	-	1	6	-	26	9,295	4,114	5,181	988,643	-	-	-	-	-
2016	동작구	9월	28	28	-	-	6	-	11.5	8,991	4,163	4,828	2,155,320	1	-	1	-	-
2016	동작구	10월	19	16	2	1	5	-	21.5	21,034	12,661	8,373	1,877,834	-	-	-	-	-
2016	동작구	11월	17	16	-	1	3	-	-	1,363	307	1,056	945,061	-	-	-	-	-
2016	동작구	12월	15	12	3	-	2	-	50	29,305	21,634	7,671	6,916,659	-	-	-	-	-
2016	관악구	계	314	284	8	22	56	4	1,836.29	653,587	362,566	291,021	19,557,568	21	1	20	13	37
2016	관악구	1월	28	24	2	2	10	1	482	172,058	139,121	32,937	3,042,609	3	-	3	2	12
2016	관악구	2월	34	27	4	3	10	1	222.29	160,159	76,698	83,461	4,048,731	8	-	8	1	6
2016	관악구	3월	21	21	-	-	2	-	620	48,900	16,605	32,295	206,687	1	-	1	-	-
2016	관악구	4월	26	25	-	1	1	-	93	9,370	4,054	5,316	418,573	-	-	-	-	-
2016	관악구	5월	20	18	-	2	6	-	83	36,097	22,726	13,371	1,017,001	2	1	1	-	1
2016	관악구	6월	27	24	-	3	5	-	38	31,661	16,394	15,267	2,204,722	-	-	-	-	18
2016	관악구	7월	32	28	1	3	7	1	120	49,702	25,063	24,639	623,328	1	-	1	6	-
2016	관악구	8월	32	30	-	2	3	-	18	15,251	8,728	6,523	1,899,498	-	-	-	-	-
2016	관악구	9월	28	27	-	1	2	1	53	64,320	16,919	47,401	1,662,453	-	-	-	4	-
2016	관악구	10월	15	14	-	1	1	-	12	14,973	6,475	8,498	291,061	1	-	1	-	-
2016	관악구	11월	28	24	-	4	8	-	87	44,288	27,142	17,146	3,965,638	4	-	4	-	-
2016	관악구	12월	23	22	1	-	1	-	8	6,808	2,641	4,167	177,267	1	-	1	-	-
2016	서초구	계	286	269	6	11	-	-	3,254.87	845,569	288,442	557,127	21,268,609	14	3	11	-	8
2016	서초구	1월	42	37	3	2	-	-	232	134,619	61,056	73,563	7,445,846	3	2	1	-	-
2016	서초구	2월	37	35	-	2	-	-	204	67,549	23,718	43,831	860,229	1	1	-	-	2
2016	서초구	3월	33	33	-	-	-	-	2,369	128,250	44,904	83,346	5,402,243	3	-	3	-	6
2016	서초구	4월	26	22	1	3	-	-	60	115,199	19,420	95,779	1,305,550	1	-	1	-	-
2016	서초구	5월	27	26	1	-	-	-	10	16,413	10,870	5,543	680,146	-	-	-	-	-
2016	서초구	6월	12	12	-	-	-	-	-	28,875	831	28,044	46,519	-	-	-	-	-
2016	서초구	7월	16	16	-	-	-	-	83.87	97,437	17,693	79,744	561,265	1	-	1	-	-
2016	서초구	8월	21	18	-	3	-	-	26	31,298	10,076	21,222	446,331	3	-	3	-	-
2016	서초구	9월	16	16	-	-	-	-	80	62,227	26,079	36,148	3,573,855	2	-	2	-	-
2016	서초구	10월	18	16	1	1	-	-	3	73,238	4,636	68,602	509,517	-	-	-	-	-
2016	서초구	11월	19	19	-	-	-	-	97	21,296	6,013	15,283	254,231	-	-	-	-	-
2016	서초구	12월	19	19	-	-	-	-	90	69,168	63,146	6,022	182,877	-	-	-	-	-
2016	강남구	계	589	551	8	30	72	9	2,567.2	2,303,012	1,041,431	1,261,581	56,155,739	30	5	25	19	15
2016	강남구	1월	50	46	-	4	10	1	201.6	117,681	70,761	46,920	4,229,063	8	4	4	4	1
2016	강남구	2월	61	53	1	7	5	-	454.3	519,154	289,923	229,231	5,424,690	-	-	-	-	-
2016	강남구	3월	66	59	2	5	8	-	508	167,342	76,055	91,287	4,413,791	1	-	1	-	-
2016	강남구	4월	52	49	-	3	11	-	166.6	229,522	65,901	163,621	14,697,707	5	-	5	-	2
2016	강남구	5월	51	49	1	1	7	1	122	80,183	44,708	35,475	2,890,595	3	-	3	4	1
2016	강남구	6월	45	43	-	2	4	-	597	385,907	227,797	158,110	4,042,676	2	-	2	-	3
2016	강남구	7월	36	35	-	1	1	1	39	128,125	23,927	104,198	3,381,007	1	-	1	1	-
2016	강남구	8월	55	52	-	3	6	-	111.9	133,674	57,792	75,882	4,335,591	1	-	1	-	2
2016	강남구	9월	37	36	-	1	2	6	35	47,812	18,321	29,491	2,258,585	1	-	1	10	-
2016	강남구	10월	55	52	1	2	6	-	136.3	171,820	56,374	115,446	4,934,364	1	-	1	-	-
2016	강남구	11월	39	38	-	1	10	-	75.5	159,183	16,793	142,390	3,225,031	1	-	1	-	-
2016	강남구	12월	42	39	3	-	2	-	120	162,609	93,079	69,530	2,322,639	6	1	5	-	6
2016	송파구	계	325	281	14	30	10	1	987	556,955	242,708	314,247	36,615,020	11	1	10	1	7
2016	송파구	1월	38	31	2	5	2	-	238	84,638	27,496	57,142	5,144,227	1	1	-	-	-
2016	송파구	2월	31	29	2	-	-	-	40	69,401	14,112	55,289	17,131,156	-	-	-	-	-
2016	송파구	3월	34	28	2	4	-	-	283	83,524	42,364	41,160	860,807	1	-	1	-	4
2016	송파구	4월	28	23	1	4	3	-	46	43,033	13,695	29,338	1,082,659	1	-	1	-	-
2016	송파구	5월	36	32	1	3	-	-	135	63,982	37,913	26,069	2,899,249	1	-	1	-	-
2016	송파구	6월	17	15	1	1	-	-	115	72,539	47,861	24,678	5,307,781	-	-	-	-	-
2016	송파구	7월	26	22	-	4	1	-	8	18,695	10,875	7,820	382,890	2	-	2	-	-
2016	송파구	8월	28	25	1	2	-	-	10	24,286	10,325	13,961	823,928	1	-	1	-	1
2016	송파구	9월	29	28	-	1	-	-	10	14,499	2,756	11,743	284,016	1	-	1	-	-
2016	송파구	10월	23	19	2	2	2	-	91	47,831	25,041	22,790	1,368,855	2	-	2	-	1
2016	송파구	11월	15	12	1	2	2	1	11	13,645	6,864	6,781	1,093,010	-	-	-	1	-
2016	송파구	12월	20	17	1	2	-	-	-	20,882	3,406	17,476	236,442	1	-	1	-	1
2016	강동구	계	311	286	5	20	26	1	1,002.34	420,875	149,322	271,553	18,385,453	11	-	11	1	2
2016	강동구	1월	29	25	-	4	5	-	163	22,451	11,335	11,116	130,754	1	-	1	-	-
2016	강동구	2월	26	24	-	2	1	1	120.5	39,468	18,796	20,672	5,649,679	-	-	-	1	-
2016	강동구	3월	28	25	2	1	3	-	39.2	14,479	7,855	6,624	315,037	1	-	1	-	1
2016	강동구	4월	36	32	-	4	7	-	316.64	108,920	20,283	88,637	654,883	-	-	-	-	-
2016	강동구	5월	26	25	-	1	1	-	2	10,124	577	9,547	2,841,741	-	-	-	-	-
2016	강동구	6월	30	26	1	3	4	-	15	14,528	5,454	9,074	498,591	1	-	1	-	-
2016	강동구	7월	20	20	-	-	1	-	3	16,064	2,324	13,740	6,819,947	-	-	-	-	-
2016	강동구	8월	17	16	-	1	1	-	43	24,777	10,638	14,139	177,986	2	-	2	-	1
2016	강동구	9월	22	22	-	-	1	-	50	28,242	14,912	13,330	358,285	3	-	3	-	-
2016	강동구	10월	20	20	-	-	1	-	10	48,216	3,564	44,652	20,777	-	-	-	-	-
2016	강동구	11월	26	23	-	3	-	-	55	22,372	13,408	8,964	40,247	1	-	1	-	-
2016	강동구	12월	31	28	2	1	1	-	185	71,234	40,176	31,058	877,526	2	-	2	-	-
